Data;Time;RCE
20201027;23;219.89
20201027;24;204.00
20201028;1;217.75
20201028;2;215.73
20201028;3;207.66
20201028;4;202.80
20201028;5;217.64
20201028;6;217.60
20201028;7;253.14
20201028;8;227.72
20201028;9;253.43
20201028;10;249.40
20201028;11;242.64
20201028;12;249.10
20201028;13;255.22
20201028;14;260.00
20201028;15;251.84
20201028;16;257.45
20201028;17;286.49
20201028;18;292.27
20201028;19;284.94
20201028;20;269.49
20201028;21;251.22
20201028;22;219.49
20201028;23;222.58
20201028;24;217.33
20201029;1;198.90
20201029;2;198.90
20201029;3;194.35
20201029;4;191.40
20201029;5;191.10
20201029;6;191.42
20201029;7;236.78
20201029;8;222.91
20201029;9;230.77
20201029;10;237.15
20201029;11;224.19
20201029;12;225.33
20201029;13;240.86
20201029;14;230.75
20201029;15;222.61
20201029;16;231.05
20201029;17;296.99
20201029;18;312.61
20201029;19;301.63
20201029;20;291.44
20201029;21;221.13
20201029;22;207.95
20201029;23;211.18
20201029;24;198.10
20201030;1;190.82
20201030;2;189.92
20201030;3;190.37
20201030;4;190.53
20201030;5;208.09
20201030;6;218.64
20201030;7;269.15
20201030;8;257.17
20201030;9;282.74
20201030;10;284.49
20201030;11;282.99
20201030;12;283.51
20201030;13;279.98
20201030;14;277.96
20201030;15;257.96
20201030;16;263.28
20201030;17;287.39
20201030;18;306.31
20201030;19;296.19
20201030;20;280.55
20201030;21;253.55
20201030;22;219.51
20201030;23;246.60
20201030;24;222.16
20201031;1;208.59
20201031;2;206.75
20201031;3;205.45
20201031;4;199.53
20201031;5;198.45
20201031;6;197.82
20201031;7;212.21
20201031;8;218.57
20201031;9;246.83
20201031;10;272.22
20201031;11;275.57
20201031;12;274.05
20201031;13;274.04
20201031;14;268.55
20201031;15;264.77
20201031;16;268.73
20201031;17;275.72
20201031;18;274.41
20201031;19;273.55
20201031;20;269.97
20201031;21;269.90
20201031;22;233.96
20201031;23;220.23
20201031;24;215.40
20201101;1;182.23
20201101;2;172.82
20201101;3;170.72
20201101;4;165.80
20201101;5;164.48
20201101;6;164.50
20201101;7;163.95
20201101;8;161.38
20201101;9;177.64
20201101;10;183.99
20201101;11;184.93
20201101;12;181.48
20201101;13;177.28
20201101;14;180.41
20201101;15;174.62
20201101;16;173.20
20201101;17;181.06
20201101;18;189.45
20201101;19;187.76
20201101;20;189.54
20201101;21;189.88
20201101;22;194.61
20201101;23;192.72
20201101;24;188.23
20201102;1;177.29
20201102;2;174.30
20201102;3;172.94
20201102;4;176.18
20201102;5;187.95
20201102;6;196.89
20201102;7;259.41
20201102;8;216.12
20201102;9;219.03
20201102;10;219.05
20201102;11;219.18
20201102;12;219.11
20201102;13;218.96
20201102;14;219.04
20201102;15;218.93
20201102;16;220.75
20201102;17;250.41
20201102;18;285.36
20201102;19;241.52
20201102;20;219.07
20201102;21;218.80
20201102;22;210.29
20201102;23;227.78
20201102;24;206.41
20201103;1;220.08
20201103;2;210.02
20201103;3;200.82
20201103;4;210.00
20201103;5;217.41
20201103;6;230.11
20201103;7;268.06
20201103;8;255.00
20201103;9;279.63
20201103;10;279.56
20201103;11;273.89
20201103;12;279.11
20201103;13;284.64
20201103;14;288.83
20201103;15;290.43
20201103;16;299.25
20201103;17;324.88
20201103;18;344.11
20201103;19;334.44
20201103;20;324.88
20201103;21;306.60
20201103;22;254.24
20201103;23;268.04
20201103;24;240.96
20201104;1;231.96
20201104;2;232.02
20201104;3;230.07
20201104;4;230.85
20201104;5;231.73
20201104;6;235.70
20201104;7;264.74
20201104;8;254.98
20201104;9;284.87
20201104;10;293.20
20201104;11;289.61
20201104;12;281.23
20201104;13;281.63
20201104;14;280.36
20201104;15;269.26
20201104;16;279.07
20201104;17;296.87
20201104;18;303.27
20201104;19;285.26
20201104;20;267.19
20201104;21;237.46
20201104;22;219.71
20201104;23;237.54
20201104;24;239.69
20201105;1;227.63
20201105;2;224.45
20201105;3;216.29
20201105;4;219.05
20201105;5;218.96
20201105;6;230.60
20201105;7;271.28
20201105;8;270.52
20201105;9;281.29
20201105;10;283.85
20201105;11;279.81
20201105;12;271.84
20201105;13;258.92
20201105;14;259.47
20201105;15;252.72
20201105;16;252.46
20201105;17;279.72
20201105;18;284.65
20201105;19;251.26
20201105;20;249.44
20201105;21;238.09
20201105;22;226.03
20201105;23;239.28
20201105;24;232.18
20201106;1;196.23
20201106;2;194.56
20201106;3;193.48
20201106;4;194.53
20201106;5;196.17
20201106;6;211.49
20201106;7;239.91
20201106;8;242.14
20201106;9;265.67
20201106;10;266.89
20201106;11;274.10
20201106;12;291.88
20201106;13;301.72
20201106;14;312.44
20201106;15;306.33
20201106;16;308.56
20201106;17;330.34
20201106;18;333.42
20201106;19;332.71
20201106;20;329.45
20201106;21;309.13
20201106;22;250.29
20201106;23;246.69
20201106;24;230.11
20201107;1;222.06
20201107;2;218.63
20201107;3;218.68
20201107;4;219.24
20201107;5;219.34
20201107;6;219.33
20201107;7;223.80
20201107;8;222.29
20201107;9;238.92
20201107;10;280.23
20201107;11;282.53
20201107;12;287.00
20201107;13;283.77
20201107;14;283.30
20201107;15;276.17
20201107;16;280.17
20201107;17;284.80
20201107;18;293.57
20201107;19;288.67
20201107;20;281.51
20201107;21;268.17
20201107;22;223.27
20201107;23;216.40
20201107;24;198.27
20201108;1;198.08
20201108;2;196.91
20201108;3;196.73
20201108;4;196.34
20201108;5;194.04
20201108;6;194.17
20201108;7;191.42
20201108;8;188.34
20201108;9;203.85
20201108;10;218.30
20201108;11;218.72
20201108;12;217.98
20201108;13;221.38
20201108;14;240.56
20201108;15;246.54
20201108;16;256.66
20201108;17;282.79
20201108;18;286.72
20201108;19;285.41
20201108;20;283.41
20201108;21;281.72
20201108;22;255.47
20201108;23;229.62
20201108;24;213.60
20201109;1;195.65
20201109;2;144.43
20201109;3;144.96
20201109;4;143.24
20201109;5;143.59
20201109;6;225.36
20201109;7;272.95
20201109;8;285.63
20201109;9;290.57
20201109;10;288.95
20201109;11;292.09
20201109;12;300.46
20201109;13;298.21
20201109;14;298.40
20201109;15;287.78
20201109;16;278.88
20201109;17;321.29
20201109;18;503.04
20201109;19;328.35
20201109;20;308.08
20201109;21;266.24
20201109;22;225.33
20201109;23;279.39
20201109;24;216.36
20201110;1;198.85
20201110;2;197.47
20201110;3;195.15
20201110;4;194.79
20201110;5;194.78
20201110;6;217.07
20201110;7;268.09
20201110;8;272.59
20201110;9;302.82
20201110;10;309.03
20201110;11;303.30
20201110;12;312.35
20201110;13;313.31
20201110;14;321.64
20201110;15;315.42
20201110;16;315.85
20201110;17;335.12
20201110;18;348.00
20201110;19;326.72
20201110;20;304.21
20201110;21;264.13
20201110;22;224.93
20201110;23;250.93
20201110;24;222.26
20201111;1;195.17
20201111;2;194.92
20201111;3;193.78
20201111;4;193.59
20201111;5;191.34
20201111;6;196.03
20201111;7;205.03
20201111;8;245.80
20201111;9;259.10
20201111;10;242.91
20201111;11;245.64
20201111;12;252.07
20201111;13;260.45
20201111;14;265.97
20201111;15;261.54
20201111;16;263.56
20201111;17;279.12
20201111;18;294.30
20201111;19;278.94
20201111;20;268.56
20201111;21;237.29
20201111;22;226.15
20201111;23;215.36
20201111;24;197.73
20201112;1;211.88
20201112;2;204.04
20201112;3;199.92
20201112;4;200.32
20201112;5;205.77
20201112;6;222.85
20201112;7;265.73
20201112;8;266.59
20201112;9;309.66
20201112;10;311.40
20201112;11;307.15
20201112;12;320.03
20201112;13;320.57
20201112;14;327.65
20201112;15;320.61
20201112;16;320.86
20201112;17;346.38
20201112;18;374.78
20201112;19;316.56
20201112;20;301.21
20201112;21;268.09
20201112;22;226.41
20201112;23;248.53
20201112;24;227.21
20201113;1;213.12
20201113;2;204.16
20201113;3;198.41
20201113;4;198.36
20201113;5;198.17
20201113;6;206.48
20201113;7;263.64
20201113;8;252.30
20201113;9;285.50
20201113;10;295.75
20201113;11;300.13
20201113;12;318.27
20201113;13;323.01
20201113;14;325.18
20201113;15;314.48
20201113;16;313.82
20201113;17;335.92
20201113;18;342.89
20201113;19;304.45
20201113;20;264.50
20201113;21;242.75
20201113;22;217.62
20201113;23;232.87
20201113;24;195.88
20201114;1;211.82
20201114;2;207.50
20201114;3;206.67
20201114;4;206.79
20201114;5;206.46
20201114;6;199.15
20201114;7;214.49
20201114;8;224.04
20201114;9;254.06
20201114;10;275.94
20201114;11;276.44
20201114;12;280.92
20201114;13;279.97
20201114;14;279.89
20201114;15;272.67
20201114;16;275.50
20201114;17;285.87
20201114;18;288.72
20201114;19;281.74
20201114;20;274.91
20201114;21;255.35
20201114;22;227.26
20201114;23;222.90
20201114;24;197.28
20201115;1;196.97
20201115;2;191.91
20201115;3;193.04
20201115;4;191.73
20201115;5;190.37
20201115;6;194.65
20201115;7;200.27
20201115;8;193.95
20201115;9;200.98
20201115;10;199.94
20201115;11;205.86
20201115;12;217.87
20201115;13;226.01
20201115;14;224.81
20201115;15;224.08
20201115;16;226.00
20201115;17;235.50
20201115;18;241.94
20201115;19;229.21
20201115;20;223.57
20201115;21;227.33
20201115;22;207.52
20201115;23;228.90
20201115;24;199.95
20201116;1;145.57
20201116;2;123.22
20201116;3;109.43
20201116;4;115.01
20201116;5;147.84
20201116;6;185.12
20201116;7;232.90
20201116;8;223.49
20201116;9;238.37
20201116;10;251.67
20201116;11;259.69
20201116;12;276.34
20201116;13;279.99
20201116;14;285.80
20201116;15;286.31
20201116;16;286.52
20201116;17;311.85
20201116;18;315.14
20201116;19;286.97
20201116;20;277.16
20201116;21;233.10
20201116;22;220.45
20201116;23;226.43
20201116;24;215.97
20201117;1;215.59
20201117;2;207.71
20201117;3;200.39
20201117;4;200.37
20201117;5;199.17
20201117;6;209.55
20201117;7;250.53
20201117;8;230.42
20201117;9;273.70
20201117;10;283.03
20201117;11;280.17
20201117;12;296.95
20201117;13;298.80
20201117;14;297.96
20201117;15;296.60
20201117;16;294.01
20201117;17;311.09
20201117;18;306.89
20201117;19;269.54
20201117;20;245.90
20201117;21;226.91
20201117;22;210.48
20201117;23;225.44
20201117;24;207.70
20201118;1;202.47
20201118;2;199.24
20201118;3;195.63
20201118;4;193.88
20201118;5;198.51
20201118;6;208.62
20201118;7;239.64
20201118;8;227.14
20201118;9;256.82
20201118;10;261.49
20201118;11;261.91
20201118;12;282.21
20201118;13;292.86
20201118;14;293.24
20201118;15;291.62
20201118;16;288.36
20201118;17;301.73
20201118;18;271.40
20201118;19;235.45
20201118;20;226.45
20201118;21;226.61
20201118;22;211.59
20201118;23;226.90
20201118;24;200.98
20201119;1;191.92
20201119;2;178.56
20201119;3;153.86
20201119;4;149.72
20201119;5;145.78
20201119;6;168.01
20201119;7;217.60
20201119;8;206.19
20201119;9;223.82
20201119;10;225.73
20201119;11;227.04
20201119;12;230.09
20201119;13;231.08
20201119;14;231.91
20201119;15;229.43
20201119;16;228.35
20201119;17;249.33
20201119;18;233.02
20201119;19;232.91
20201119;20;223.48
20201119;21;212.90
20201119;22;193.89
20201119;23;209.37
20201119;24;195.25
20201120;1;180.18
20201120;2;163.82
20201120;3;150.58
20201120;4;148.11
20201120;5;162.88
20201120;6;176.89
20201120;7;227.51
20201120;8;229.33
20201120;9;237.38
20201120;10;236.04
20201120;11;232.67
20201120;12;234.16
20201120;13;235.69
20201120;14;241.74
20201120;15;242.95
20201120;16;259.95
20201120;17;292.23
20201120;18;298.09
20201120;19;280.74
20201120;20;244.11
20201120;21;228.85
20201120;22;216.40
20201120;23;228.07
20201120;24;191.22
20201121;1;199.58
20201121;2;197.01
20201121;3;198.42
20201121;4;198.08
20201121;5;196.64
20201121;6;195.02
20201121;7;200.01
20201121;8;217.96
20201121;9;235.39
20201121;10;263.39
20201121;11;273.11
20201121;12;269.37
20201121;13;247.08
20201121;14;238.34
20201121;15;229.97
20201121;16;230.33
20201121;17;243.31
20201121;18;240.44
20201121;19;232.62
20201121;20;230.11
20201121;21;230.82
20201121;22;194.97
20201121;23;180.45
20201121;24;148.74
20201122;1;102.02
20201122;2;85.60
20201122;3;81.02
20201122;4;79.98
20201122;5;81.17
20201122;6;83.44
20201122;7;95.43
20201122;8;93.50
20201122;9;131.78
20201122;10;160.82
20201122;11;176.39
20201122;12;181.62
20201122;13;178.46
20201122;14;173.81
20201122;15;176.05
20201122;16;186.88
20201122;17;216.32
20201122;18;228.07
20201122;19;227.39
20201122;20;224.23
20201122;21;213.54
20201122;22;189.16
20201122;23;182.53
20201122;24;171.62
20201123;1;152.51
20201123;2;141.71
20201123;3;135.75
20201123;4;135.72
20201123;5;146.36
20201123;6;168.53
20201123;7;229.52
20201123;8;230.51
20201123;9;239.14
20201123;10;235.17
20201123;11;227.90
20201123;12;234.39
20201123;13;228.96
20201123;14;235.64
20201123;15;235.67
20201123;16;244.84
20201123;17;271.77
20201123;18;271.30
20201123;19;256.14
20201123;20;233.47
20201123;21;228.92
20201123;22;209.50
20201123;23;212.66
20201123;24;185.00
20201124;1;183.58
20201124;2;179.84
20201124;3;176.05
20201124;4;183.71
20201124;5;186.74
20201124;6;198.54
20201124;7;239.77
20201124;8;236.27
20201124;9;268.71
20201124;10;270.90
20201124;11;269.83
20201124;12;274.22
20201124;13;280.12
20201124;14;278.55
20201124;15;267.42
20201124;16;291.81
20201124;17;310.13
20201124;18;304.92
20201124;19;279.79
20201124;20;242.22
20201124;21;233.70
20201124;22;227.08
20201124;23;235.04
20201124;24;205.94
20201125;1;220.14
20201125;2;204.29
20201125;3;202.33
20201125;4;202.33
20201125;5;211.84
20201125;6;228.99
20201125;7;269.76
20201125;8;280.36
20201125;9;317.08
20201125;10;318.34
20201125;11;315.70
20201125;12;316.37
20201125;13;317.23
20201125;14;322.40
20201125;15;320.26
20201125;16;321.56
20201125;17;327.72
20201125;18;320.76
20201125;19;296.79
20201125;20;282.74
20201125;21;245.14
20201125;22;228.47
20201125;23;244.52
20201125;24;219.50
20201126;1;234.75
20201126;2;210.65
20201126;3;203.41
20201126;4;202.09
20201126;5;208.46
20201126;6;228.75
20201126;7;258.10
20201126;8;268.70
20201126;9;299.15
20201126;10;306.79
20201126;11;300.64
20201126;12;308.03
20201126;13;310.00
20201126;14;315.81
20201126;15;310.50
20201126;16;316.66
20201126;17;330.81
20201126;18;332.42
20201126;19;331.32
20201126;20;313.01
20201126;21;268.83
20201126;22;231.44
20201126;23;252.67
20201126;24;240.53
20201127;1;228.57
20201127;2;207.00
20201127;3;203.97
20201127;4;205.62
20201127;5;218.28
20201127;6;232.19
20201127;7;277.00
20201127;8;314.00
20201127;9;331.99
20201127;10;333.62
20201127;11;332.30
20201127;12;330.32
20201127;13;326.83
20201127;14;329.15
20201127;15;327.46
20201127;16;336.45
20201127;17;363.12
20201127;18;367.65
20201127;19;352.09
20201127;20;316.17
20201127;21;266.63
20201127;22;233.72
20201127;23;244.60
20201127;24;217.37
20201128;1;212.77
20201128;2;205.19
20201128;3;204.46
20201128;4;203.67
20201128;5;202.95
20201128;6;199.63
20201128;7;215.74
20201128;8;245.36
20201128;9;291.46
20201128;10;298.43
20201128;11;304.58
20201128;12;304.80
20201128;13;304.09
20201128;14;303.87
20201128;15;297.52
20201128;16;297.77
20201128;17;307.70
20201128;18;295.93
20201128;19;294.01
20201128;20;289.67
20201128;21;275.75
20201128;22;231.88
20201128;23;232.71
20201128;24;199.53
20201129;1;196.53
20201129;2;194.80
20201129;3;185.15
20201129;4;178.62
20201129;5;183.41
20201129;6;194.01
20201129;7;191.67
20201129;8;189.26
20201129;9;197.85
20201129;10;208.64
20201129;11;230.09
20201129;12;233.91
20201129;13;235.14
20201129;14;234.11
20201129;15;236.60
20201129;16;236.83
20201129;17;280.32
20201129;18;289.59
20201129;19;280.71
20201129;20;270.24
20201129;21;262.53
20201129;22;236.26
20201129;23;230.21
20201129;24;208.47
20201130;1;235.53
20201130;2;218.00
20201130;3;208.14
20201130;4;206.34
20201130;5;230.11
20201130;6;234.24
20201130;7;306.12
20201130;8;331.24
20201130;9;361.66
20201130;10;356.92
20201130;11;328.79
20201130;12;331.58
20201130;13;334.60
20201130;14;337.70
20201130;15;332.04
20201130;16;335.84
20201130;17;369.01
20201130;18;368.15
20201130;19;333.99
20201130;20;315.73
20201130;21;254.74
20201130;22;233.56
20201130;23;254.03
20201130;24;232.52
20201201;1;217.08
20201201;2;214.85
20201201;3;220.44
20201201;4;215.65
20201201;5;218.27
20201201;6;227.01
20201201;7;257.70
20201201;8;308.42
20201201;9;321.72
20201201;10;320.90
20201201;11;318.52
20201201;12;325.90
20201201;13;328.91
20201201;14;333.38
20201201;15;331.69
20201201;16;333.05
20201201;17;366.28
20201201;18;382.73
20201201;19;350.16
20201201;20;329.11
20201201;21;292.52
20201201;22;247.45
20201201;23;244.65
20201201;24;229.60
20201202;1;226.17
20201202;2;218.40
20201202;3;216.36
20201202;4;214.47
20201202;5;213.32
20201202;6;227.56
20201202;7;282.31
20201202;8;338.50
20201202;9;366.41
20201202;10;368.89
20201202;11;354.57
20201202;12;353.95
20201202;13;358.59
20201202;14;349.71
20201202;15;354.36
20201202;16;375.60
20201202;17;408.38
20201202;18;412.82
20201202;19;373.37
20201202;20;348.11
20201202;21;303.82
20201202;22;240.79
20201202;23;251.86
20201202;24;228.14
20201203;1;221.25
20201203;2;209.89
20201203;3;206.31
20201203;4;205.43
20201203;5;206.63
20201203;6;225.28
20201203;7;264.65
20201203;8;307.36
20201203;9;318.69
20201203;10;324.53
20201203;11;321.50
20201203;12;324.16
20201203;13;327.65
20201203;14;327.00
20201203;15;322.79
20201203;16;327.47
20201203;17;329.80
20201203;18;328.46
20201203;19;311.86
20201203;20;296.42
20201203;21;272.94
20201203;22;233.22
20201203;23;236.94
20201203;24;210.73
20201204;1;231.95
20201204;2;209.88
20201204;3;205.25
20201204;4;205.31
20201204;5;209.35
20201204;6;217.95
20201204;7;275.38
20201204;8;280.31
20201204;9;305.77
20201204;10;305.35
20201204;11;298.65
20201204;12;299.10
20201204;13;301.55
20201204;14;304.76
20201204;15;298.51
20201204;16;309.59
20201204;17;324.55
20201204;18;328.60
20201204;19;312.95
20201204;20;285.08
20201204;21;253.07
20201204;22;238.19
20201204;23;239.57
20201204;24;238.96
20201205;1;202.34
20201205;2;183.11
20201205;3;178.93
20201205;4;169.68
20201205;5;170.46
20201205;6;173.43
20201205;7;197.19
20201205;8;204.75
20201205;9;224.18
20201205;10;225.35
20201205;11;229.19
20201205;12;230.09
20201205;13;230.33
20201205;14;228.36
20201205;15;228.21
20201205;16;233.85
20201205;17;248.76
20201205;18;268.50
20201205;19;261.13
20201205;20;247.37
20201205;21;236.55
20201205;22;213.34
20201205;23;203.87
20201205;24;184.20
20201206;1;186.61
20201206;2;168.74
20201206;3;162.39
20201206;4;157.64
20201206;5;156.96
20201206;6;156.92
20201206;7;158.45
20201206;8;172.74
20201206;9;187.13
20201206;10;200.60
20201206;11;210.21
20201206;12;216.99
20201206;13;216.29
20201206;14;213.23
20201206;15;210.80
20201206;16;212.28
20201206;17;228.01
20201206;18;242.28
20201206;19;236.51
20201206;20;236.07
20201206;21;221.15
20201206;22;200.42
20201206;23;190.40
20201206;24;172.61
20201207;1;165.59
20201207;2;152.31
20201207;3;145.36
20201207;4;139.15
20201207;5;145.75
20201207;6;176.13
20201207;7;233.45
20201207;8;247.62
20201207;9;271.72
20201207;10;273.39
20201207;11;260.07
20201207;12;270.02
20201207;13;270.52
20201207;14;268.74
20201207;15;265.72
20201207;16;287.03
20201207;17;318.18
20201207;18;305.70
20201207;19;301.45
20201207;20;294.43
20201207;21;256.90
20201207;22;240.16
20201207;23;231.08
20201207;24;220.89
20201208;1;232.19
20201208;2;210.33
20201208;3;204.75
20201208;4;205.89
20201208;5;211.13
20201208;6;239.47
20201208;7;284.86
20201208;8;318.00
20201208;9;332.54
20201208;10;329.83
20201208;11;326.08
20201208;12;330.80
20201208;13;334.56
20201208;14;335.31
20201208;15;334.42
20201208;16;339.61
20201208;17;363.14
20201208;18;357.71
20201208;19;341.19
20201208;20;337.80
20201208;21;316.08
20201208;22;254.63
20201208;23;264.52
20201208;24;245.72
20201209;1;236.88
20201209;2;210.73
20201209;3;207.41
20201209;4;207.43
20201209;5;207.51
20201209;6;220.61
20201209;7;277.76
20201209;8;323.05
20201209;9;337.69
20201209;10;350.27
20201209;11;329.56
20201209;12;345.43
20201209;13;340.99
20201209;14;341.53
20201209;15;345.98
20201209;16;350.89
