time,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),surface_solar_radiation (W/m^2)
2018-01-14 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.45,0.0
2018-01-14 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.5,0.0
2018-01-14 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.72,0.0
2018-01-14 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.71,0.0
2018-01-14 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.83,0.0
2018-01-14 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.87,0.0
2018-01-14 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.89,1.36
2018-01-14 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.79,44.86
2018-01-14 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.96,106.56
2018-01-14 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.75,182.76
2018-01-14 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.8,207.86
2018-01-14 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.83,220.76
2018-01-14 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.1,170.16
2018-01-14 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.27,96.36
2018-01-14 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.5,18.26
2018-01-14 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.73,0.0
2018-01-14 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.78,0.0
2018-01-14 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.86,0.0
2018-01-14 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.79,0.0
2018-01-14 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.97,0.0
2018-01-14 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,-6.23,0.0
2018-01-14 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,-6.27,0.0
2018-01-14 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,-6.32,0.0
2018-01-15 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,-6.53,0.0
2018-01-15 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,-6.76,0.0
2018-01-15 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,-7.09,0.0
2018-01-15 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,-7.29,0.0
2018-01-15 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,-7.64,0.0
2018-01-15 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,-7.79,0.0
2018-01-15 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,-7.97,0.0
2018-01-15 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,-7.84,2.16
2018-01-15 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,-7.56,60.46
2018-01-15 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,-7.11,151.46
2018-01-15 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,-6.71,224.66
2018-01-15 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,-6.13,256.66
2018-01-15 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.65,245.26
2018-01-15 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.45,188.36
2018-01-15 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.44,99.76
2018-01-15 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.81,20.46
2018-01-15 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.97,0.0
2018-01-15 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.92,0.0
2018-01-15 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.89,0.0
2018-01-15 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,-6.25,0.0
2018-01-15 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,-6.66,0.0
2018-01-15 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,-7.08,0.0
2018-01-15 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,-7.47,0.0
2018-01-15 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,-7.96,0.0
2018-01-16 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,-8.24,0.0
2018-01-16 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,-8.41,0.0
2018-01-16 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,-8.37,0.0
2018-01-16 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,-8.4,0.0
2018-01-16 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,-8.13,0.0
2018-01-16 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,-7.77,0.0
2018-01-16 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,-7.42,0.0
2018-01-16 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,-7.04,2.26
2018-01-16 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,-6.02,54.96
2018-01-16 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.7,135.26
2018-01-16 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.49,164.66
2018-01-16 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.85,156.66
2018-01-16 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.77,106.26
2018-01-16 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.63,73.46
2018-01-16 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.47,30.26
2018-01-16 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.56,4.76
2018-01-16 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.87,0.0
2018-01-16 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.12,0.0
2018-01-16 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.18,0.0
2018-01-16 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.29,0.0
2018-01-16 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.57,0.0
2018-01-16 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.45,0.0
2018-01-16 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.0,0.0
2018-01-16 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.01,0.0
2018-01-17 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.98,0.0
2018-01-17 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.55,0.0
2018-01-17 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,-1.21,0.0
2018-01-17 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.14,0.0
2018-01-17 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.21,0.0
2018-01-17 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.22,0.0
2018-01-17 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.23,0.0
2018-01-17 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.09,1.56
2018-01-17 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.27,30.76
2018-01-17 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.41,79.96
2018-01-17 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.82,97.46
2018-01-17 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.08,133.56
2018-01-17 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.05,168.46
2018-01-17 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.19,135.36
2018-01-17 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.13,84.86
2018-01-17 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.81,16.46
2018-01-17 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.64,0.0
2018-01-17 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.52,0.0
2018-01-17 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.5,0.0
2018-01-17 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.31,0.0
2018-01-17 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.01,0.0
2018-01-17 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.11,0.0
2018-01-17 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.26,0.0
2018-01-17 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.03,0.0
2018-01-18 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.03,0.0
2018-01-18 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.04,0.0
2018-01-18 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.18,0.0
2018-01-18 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.32,0.0
2018-01-18 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.36,0.0
2018-01-18 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.48,0.0
2018-01-18 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.32,0.0
2018-01-18 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.26,2.36
2018-01-18 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.4,40.46
2018-01-18 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.81,83.86
2018-01-18 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.5,98.56
2018-01-18 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.9,122.76
2018-01-18 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.34,128.56
2018-01-18 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.33,126.16
2018-01-18 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.81,64.26
2018-01-18 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.03,17.06
2018-01-18 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.84,0.0
2018-01-18 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.7,0.0
2018-01-18 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.39,0.0
2018-01-18 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.17,0.0
2018-01-18 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.5,0.0
2018-01-18 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.5,0.0
2018-01-18 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.84,0.0
2018-01-18 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.51,0.0
2018-01-19 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.21,0.0
2018-01-19 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.07,0.0
2018-01-19 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.04,0.0
2018-01-19 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.03,0.0
2018-01-19 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.83,0.0
2018-01-19 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.6,0.0
2018-01-19 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.51,0.0
2018-01-19 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.47,1.16
2018-01-19 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.5,20.66
2018-01-19 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.72,65.86
2018-01-19 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.63,107.56
2018-01-19 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.83,143.96
2018-01-19 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.98,173.16
2018-01-19 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.09,151.56
2018-01-19 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.17,79.36
2018-01-19 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.07,13.86
2018-01-19 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.02,0.0
2018-01-19 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.94,0.0
2018-01-19 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.9,0.0
2018-01-19 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.88,0.0
2018-01-19 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.7,0.0
2018-01-19 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.73,0.0
2018-01-19 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.77,0.0
2018-01-19 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.81,0.0
2018-01-20 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.74,0.0
2018-01-20 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.54,0.0
2018-01-20 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.28,0.0
2018-01-20 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.14,0.0
2018-01-20 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.26,0.0
2018-01-20 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.21,0.0
2018-01-20 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.22,0.0
2018-01-20 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.35,2.46
2018-01-20 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.08,44.56
2018-01-20 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.55,98.56
2018-01-20 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.75,100.46
2018-01-20 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.97,163.96
2018-01-20 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.04,150.66
2018-01-20 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.9,126.76
2018-01-20 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.54,96.66
2018-01-20 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.72,22.56
2018-01-20 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.75,0.0
2018-01-20 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.1,0.0
2018-01-20 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.17,0.0
2018-01-20 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.74,0.0
2018-01-20 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.79,0.0
2018-01-20 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.16,0.0
2018-01-20 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.47,0.0
2018-01-20 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.24,0.0
2018-01-21 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.84,0.0
2018-01-21 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.56,0.0
2018-01-21 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.23,0.0
2018-01-21 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.78,0.0
2018-01-21 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,-7.79,0.0
2018-01-21 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,-6.42,0.0
2018-01-21 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,-6.89,0.0
2018-01-21 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.53,4.16
2018-01-21 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.52,54.26
2018-01-21 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.95,106.76
2018-01-21 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.06,166.36
2018-01-21 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.32,195.96
2018-01-21 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.34,178.26
2018-01-21 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.3,144.46
2018-01-21 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.35,82.76
2018-01-21 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.73,21.06
2018-01-21 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.9,0.0
2018-01-21 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.19,0.0
2018-01-21 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.42,0.0
2018-01-21 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.21,0.0
2018-01-21 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.89,0.0
2018-01-21 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.78,0.0
2018-01-21 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.29,0.0
2018-01-21 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.33,0.0
2018-01-22 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.28,0.0
2018-01-22 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.4,0.0
2018-01-22 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.69,0.0
2018-01-22 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.93,0.0
2018-01-22 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.17,0.0
2018-01-22 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.34,0.0
2018-01-22 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.22,0.0
2018-01-22 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.25,2.56
2018-01-22 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.21,40.66
2018-01-22 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.8,97.76
2018-01-22 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.27,133.26
2018-01-22 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.57,175.76
2018-01-22 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.16,160.86
2018-01-22 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.19,160.56
2018-01-22 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.54,88.26
2018-01-22 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.7,28.96
2018-01-22 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.25,0.0
2018-01-22 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.86,0.0
2018-01-22 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.29,0.0
2018-01-22 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.11,0.0
2018-01-22 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.1,0.0
2018-01-22 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.75,0.0
2018-01-22 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.91,0.0
2018-01-22 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.76,0.0
2018-01-23 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.81,0.0
2018-01-23 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.62,0.0
2018-01-23 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.55,0.0
2018-01-23 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.55,0.0
2018-01-23 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.38,0.0
2018-01-23 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.62,0.0
2018-01-23 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.59,0.0
2018-01-23 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.42,4.06
2018-01-23 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.14,45.46
2018-01-23 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.87,99.76
2018-01-23 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.48,139.26
2018-01-23 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.04,154.56
2018-01-23 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.81,137.16
2018-01-23 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.69,95.76
2018-01-23 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.77,55.66
2018-01-23 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.86,17.86
2018-01-23 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.37,0.0
2018-01-23 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.45,0.0
2018-01-23 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.49,0.0
2018-01-23 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.64,0.0
2018-01-23 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.77,0.0
2018-01-23 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.13,0.0
2018-01-23 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.05,0.0
2018-01-23 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,-5.03,0.0
2018-01-24 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.67,0.0
2018-01-24 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,-4.2,0.0
2018-01-24 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.85,0.0
2018-01-24 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.47,0.0
2018-01-24 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.17,0.0
2018-01-24 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.14,0.0
2018-01-24 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.71,0.0
2018-01-24 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,-1.91,3.66
2018-01-24 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.44,34.46
2018-01-24 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.61,61.16
2018-01-24 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.31,98.26
2018-01-24 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.06,84.66
2018-01-24 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.61,60.16
2018-01-24 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.82,36.66
2018-01-24 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.87,13.16
2018-01-24 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.8,6.36
2018-01-24 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.81,0.0
2018-01-24 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.96,0.0
2018-01-24 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.93,0.0
2018-01-24 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.98,0.0
2018-01-24 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.12,0.0
2018-01-24 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.95,0.0
2018-01-24 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.51,0.0
2018-01-24 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.56,0.0
2018-01-25 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.5,0.0
2018-01-25 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.4,0.0
2018-01-25 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.55,0.0
2018-01-25 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.72,0.0
2018-01-25 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.91,0.0
2018-01-25 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.87,0.0
2018-01-25 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.96,0.0
2018-01-25 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.34,5.06
2018-01-25 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.03,59.06
2018-01-25 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.08,145.06
2018-01-25 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.57,199.86
2018-01-25 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.82,193.16
2018-01-25 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.03,216.36
2018-01-25 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.75,166.46
2018-01-25 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.09,92.76
2018-01-25 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.79,31.36
2018-01-25 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.46,0.16
2018-01-25 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.14,0.0
2018-01-25 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.9,0.0
2018-01-25 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.7,0.0
2018-01-25 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.42,0.0
2018-01-25 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.05,0.0
2018-01-25 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.84,0.0
2018-01-25 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.44,0.0
2018-01-26 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.96,0.0
2018-01-26 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.54,0.0
2018-01-26 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.35,0.0
2018-01-26 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.88,0.0
2018-01-26 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.68,0.0
2018-01-26 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.39,0.0
2018-01-26 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.08,0.0
2018-01-26 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.24,5.66
2018-01-26 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.3,51.56
2018-01-26 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.15,104.26
2018-01-26 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.26,164.96
2018-01-26 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.07,185.36
2018-01-26 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.32,176.76
2018-01-26 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.36,143.86
2018-01-26 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.44,96.26
2018-01-26 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.6,32.56
2018-01-26 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.95,0.26
2018-01-26 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.54,0.0
2018-01-26 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.22,0.0
2018-01-26 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.81,0.0
2018-01-26 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.33,0.0
2018-01-26 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.01,0.0
2018-01-26 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.34,0.0
2018-01-26 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.75,0.0
2018-01-27 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,-1.09,0.0
